account_id,customer_id,account_type,balance,status
A00703,C03662,Savings,708932.55,Active
A00704,C07664,Current,971594.31,Active
A00705,C04098,Current,767287.24,Active
A00706,C01438,Current,1561.78,Active
A00707,C05844,Investment,570869.70,Inactive
A00708,C00639,Savings,878316.34,Active
A00709,C02751,Savings,117169.42,Active
A00710,C06209,Investment,522166.22,Active
A00711,C00996,Savings,915497.87,Active
A00712,C07513,Current,681077.96,Active
A00713,C08317,Investment,578189.34,Active
A00714,C03724,Savings,687172.26,Inactive
A00715,C04601,Current,902601.35,Active
A00716,C04038,Investment,837264.44,Active
A00717,C07851,Investment,883973.00,Active
A00718,C02075,Current,106027.41,Inactive
A00719,C05380,Investment,394553.33,Active
A00720,C03610,Savings,521349.74,Active
A00721,C08864,Investment,676949.50,Inactive
A00722,C02385,Investment,366129.63,Active
A00723,C09189,Investment,512589.70,Active
A00724,C01719,Investment,773195.14,Active
A00725,C03848,Investment,467944.22,Active
A00726,C00839,Investment,909458.33,Active
A00727,C00067,Current,237974.71,Active
A00728,C09542,Investment,849803.57,Inactive
A00729,C04870,Current,313320.30,Active
A00730,C04140,Current,277826.68,Active
A00731,C00709,Current,403589.00,Inactive
A00732,C02792,Investment,426617.19,Active
A00733,C05626,Current,654537.96,Active
A00734,C07405,Current,993520.92,Active
A00735,C06407,Savings,936746.08,Active
A00736,C04088,Current,580159.34,Inactive
A00737,C03430,Investment,516208.97,Closed
A00738,C09302,Investment,55135.99,Active
A00739,C09377,Current,364510.39,Inactive
A00740,C07381,Investment,756571.56,Inactive
A00741,C08141,Current,417223.08,Closed
A00742,C09047,Savings,379038.27,Active
A00743,C03574,Current,677513.31,Active
A00744,C03450,Savings,996082.62,Active
A00745,C01604,Investment,840357.16,Active
A00746,C06356,Savings,880281.26,Active
A00747,C03168,Current,657931.35,Active
A00748,C00043,Current,508353.21,Active
A00749,C09567,Savings,149463.61,Active
A00750,C08210,Current,283238.67,Active
A00751,,Current,582061.21,Active
A00752,C02129,Investment,333697.63,Active
A00753,C03069,Savings,87911.37,Closed
A00754,C02265,Investment,801361.55,Active
A00755,C02599,Current,238654.99,Active
A00756,C05424,Savings,285458.73,Active
A00757,C04301,Investment,690281.95,Active
A00758,C02097,Savings,268570.48,Active
A00759,C04785,Current,792418.43,Active
A00760,C00547,Investment,243782.63,Active
A00761,C06032,Current,695165.84,Closed
A00762,C00687,Savings,37711.10,Active
A00763,C07705,Current,74569.26,Active
A00764,C05066,Current,937080.80,Active
A00765,C09235,Current,799521.36,Active
A00766,C01822,Savings,108665.78,Active
A00767,C09783,Savings,956595.33,Active
A00768,C00234,Current,325602.80,Active
A00769,C06640,Savings,906220.60,Active
A00770,C02449,Investment,649458.31,Active
A00771,C00433,Current,386817.09,Active
A00772,C09134,Investment,353348.45,Active
A00773,C04206,Current,370347.11,Active
A00774,C05573,Investment,333634.11,Active
A00775,C06683,Savings,705987.10,Active
A00776,C08188,Current,487801.28,Active
A00777,C05106,Savings,232854.73,Active
A00778,C06717,Savings,576981.80,Active
A00779,C04307,Investment,823657.09,Active
A00780,C08513,Savings,694586.64,Active
A00781,C06559,Investment,377652.63,Active
A00782,C02329,Current,889902.19,Active
A00783,C03011,Investment,184577.81,Active
A00784,C07277,Current,948948.66,Active
A00785,C06561,Savings,458453.65,Active
A00786,C07073,Investment,938612.50,Active
A00787,C01100,Current,678537.02,Active
A00788,C00915,Savings,584434.60,Active
A00789,C05069,Investment,34131.44,Active
A00790,C07793,Savings,912452.13,Active
A00791,C01211,Investment,649404.37,Active
A00792,C03789,Investment,734957.04,Inactive
A00793,C01189,Investment,596672.47,Active
A00794,C06192,Investment,609790.86,Active
A00795,C05525,Savings,25865.63,Active
A00796,C02840,Current,43081.60,Active
A00797,C09163,Savings,884576.09,Active
A00798,C07591,Current,748849.07,Active
A00799,C00888,Current,286785.84,Active
A00800,C08045,Investment,541932.24,Inactive
A00801,C02729,Investment,933598.80,Active
A00802,C03171,Savings,159620.65,Active
A00803,C00423,Savings,980869.88,Active
A00804,C09453,Investment,53962.90,Active
A00805,C06816,Investment,419667.15,Active
A00806,C05310,Savings,740910.99,Active
A00807,C06691,Savings,844797.87,Active
A00808,C00319,Investment,427160.37,Active
A00809,C04347,Current,156475.86,Active
A00810,C05614,Savings,362425.38,Active
A00811,C09014,Current,695181.98,Active
A00812,C08970,Investment,261610.35,Active
A00813,C09929,Current,417157.62,Active
A00814,C07507,Savings,994013.43,Active
A00815,C08421,Investment,607057.02,Closed
A00816,C02510,Investment,307008.59,Active
A00817,C01005,Investment,137194.52,Active
A00818,C02403,Current,687330.39,Active
A00819,C06188,Current,120406.83,Active
A00820,C05597,Savings,865821.05,Active
A00821,C08454,Current,34242.12,Active
A00822,C06518,Investment,515795.74,Active
A00823,C01217,Investment,839490.64,Active
A00824,C06194,Current,999457.49,Closed
A00825,C09458,Current,636341.44,Active
A00826,C09546,Investment,191717.25,Active
A00827,C02855,Current,134402.62,Active
A00828,C03904,Current,672579.08,Active
A00829,C06536,Savings,85656.08,Active
A00830,C09116,Investment,262429.55,Active
A00831,C07209,Savings,931031.04,Active
A00832,C00020,Investment,514921.99,Active
A00833,C06560,Current,872350.38,Active
A00834,C02795,Savings,480058.88,Active
A00835,C00899,Current,827183.21,Active
A00836,C03705,Savings,425224.17,Active
A00837,C06112,Investment,443191.94,Active
A00838,C02485,Investment,912099.88,Active
A00839,C00880,Current,974471.11,Active
A00840,C09350,Savings,52190.41,Active
A00841,C01739,Current,555712.09,Active
A00842,C02894,Savings,372851.78,Active
A00843,C04736,Investment,474081.80,Active
A00844,C03763,Investment,682995.05,Active
A00845,C01342,Savings,989767.49,Active
A00846,C07712,Current,904562.68,Active
A00847,C07756,Current,648773.81,Active
A00848,C05469,Investment,230838.09,Active
A00849,C05265,Investment,867201.06,Closed
A00850,C05067,Current,831585.14,Active
A00851,C02480,Current,663443.50,Active
A00852,C04226,Investment,648797.72,Active
A00853,C01367,Current,284929.23,Active
A00854,C03461,Current,292429.01,Inactive
A00855,C06003,Savings,900556.14,Closed
A00856,C03906,Current,937494.48,Closed
A00857,C03765,Current,789625.31,Active
A00858,C06480,Investment,573855.27,Active
A00859,C09961,Current,379941.18,Active
A00860,C06173,Savings,837645.18,Active
A00861,C08134,Savings,808526.16,Active
A00862,C09810,Investment,47380.05,Active
A00863,C04887,Investment,723863.76,Active
A00864,C01292,Current,273597.29,Active
A00865,C08447,Savings,212227.45,Active
A00866,C05529,Investment,401366.98,Active
A00867,C00740,Investment,356129.27,Active
A00868,C05419,Savings,565372.49,Active
A00869,C07156,Savings,183474.69,Active
A00870,C03990,Current,146211.77,Active
A00871,C09686,Savings,98074.04,Active
A00872,C00930,Investment,518560.10,Active
A00873,C01161,Investment,251035.02,Active
A00874,C08384,Investment,554349.11,Closed
A00875,C05268,Investment,223150.13,Active
A00876,C03978,Current,826926.04,Active
A00877,C08194,Investment,210435.02,Active
A00878,C07438,Investment,694752.22,Active
A00879,C08715,Savings,877706.83,Active
A00880,C02560,Savings,656984.37,Active
A00881,C02538,Current,616583.44,Inactive
A00882,C02200,Savings,335611.53,Active
A00883,C08957,Savings,822813.32,Active
A00884,C07935,Investment,864598.65,Active
A00885,C02309,Savings,854011.30,Active
A00886,C07709,Investment,256129.41,Active
A00887,C04589,Current,305742.05,Active
A00888,C02860,Investment,248658.70,Active
A00889,C01699,Current,721337.14,Inactive
A00890,C07774,Savings,81523.46,Active
A00891,C07505,Savings,499537.46,Active
A00892,C04448,Current,800809.11,Active
A00893,C02965,Current,446568.22,Inactive
A00894,C07011,Investment,919563.40,Active
A00895,C07455,Investment,993157.65,Active
A00896,C07711,Current,293900.86,Active
A00897,C04227,Current,758733.21,Closed
A00898,C03861,Current,5267.12,Inactive
A00899,C02232,Investment,935684.45,Closed
A00900,C03491,Current,994726.26,Inactive
A00901,C05379,Investment,435529.25,Active
A00902,C05454,Investment,991055.30,Closed
A00903,C09527,Savings,251916.71,Inactive
A00904,C08454,Investment,28188.15,Active
A00905,C04568,Investment,287056.42,Active
A00906,C09897,Savings,422510.39,Active
A00907,C05726,Current,119709.62,Inactive
A00908,C05901,Current,554830.02,Active
A00909,C02168,Investment,921674.23,Inactive
A00910,C01018,Current,29194.65,Active
A00911,C04135,Investment,31225.74,Active
A00912,C03803,Savings,379388.60,Active
A00913,C02139,Current,636029.97,Active
A00914,C04065,Savings,213966.65,Active
A00915,C02888,Investment,715757.80,Inactive
A00916,C01105,Investment,414442.51,Active
A00917,C04658,Current,457111.69,Inactive
A00918,C06855,Savings,861715.85,Active
A00919,C01723,Savings,625917.79,Active
A00920,C00235,Current,544986.25,Active
A00921,C08000,Investment,758537.84,Active
A00922,C06474,Current,78496.69,Active
A00923,C04896,Current,622960.31,Active
A00924,C08415,Current,377332.27,Active
A00925,C05343,Investment,833547.32,Active
A00926,C00471,Savings,628850.29,Active
A00927,C08557,Savings,339249.95,Active
A00928,C02808,Investment,523788.26,Active
A00929,C07091,Investment,42462.12,Inactive
A00930,C04465,Current,589742.62,Active
A00931,C08618,Current,176427.51,Active
A00932,C02562,Investment,840857.96,Closed
A00933,C07357,Savings,329010.23,Active
A00934,C01299,Investment,220999.07,Active
A00935,C08854,Investment,867180.67,Active
A00936,C02746,Savings,746046.36,Inactive
A00937,C03408,Current,944700.58,Active
A00938,C04801,Savings,787860.38,Inactive
A00939,C07874,Investment,389809.76,Active
A00940,C08874,Investment,663738.87,Active
A00941,C07721,Savings,529655.10,Active
A00942,C00477,Investment,243957.73,Active
A00943,C07916,Current,561477.09,Active
A00944,C07171,Savings,956631.41,Active
A00945,C02982,Investment,537407.03,Active
A00946,C04358,Investment,633662.04,Active
A00947,C06034,Current,243475.15,Inactive
A00948,C02843,Savings,954085.78,Active
A00949,C07421,Current,644672.35,Active
A00950,C00917,Current,331261.07,Active
A00951,C05841,Investment,584427.24,Active
A00952,C02062,Current,221405.73,Active
A00953,C02074,Savings,551200.10,Active
A00954,C07343,Savings,312860.29,Active
A00955,C04171,Savings,763538.88,Closed
A00956,C05425,Current,338413.40,Inactive
A00957,C08540,Investment,726718.82,Active
A00958,C03653,Investment,795968.03,Inactive
A00959,C07507,Investment,39638.84,Active
A00960,C06809,Current,971094.92,Active
A00961,C01133,Current,788926.26,Active
A00962,C04678,Current,869575.58,Active
A00963,C08645,Current,841567.48,Closed
A00964,C05625,Current,609113.43,Active
A00965,C04564,Investment,671532.00,Inactive
A00966,C07066,Current,746364.73,Active
A00967,C02922,Investment,848292.60,Closed
A00968,C02672,Current,544818.66,Active
A00969,C08760,Current,918101.76,Active
A00970,C00174,Investment,849165.96,Inactive
A00971,C03919,Investment,615345.17,Inactive
A00972,C09547,Investment,677811.68,Active
A00973,C02616,Current,275312.32,Active
A00974,C00394,Investment,555603.41,Active
A00975,C00970,Savings,129644.75,Active
A00976,C03693,Savings,576344.71,Active
A00977,C01923,Savings,721619.33,Active
A00978,C01493,Current,144636.97,Active
A00979,C05831,Current,550174.06,Active
A00980,C08981,Savings,39152.74,Active
A00981,C01917,Current,818790.88,Active
A00982,C04591,Savings,326751.30,Active
A00983,C02119,Investment,656281.09,Active
A00984,C08381,Current,71806.88,Active
A00985,C06242,Current,608544.78,Active
A00986,C06031,Current,697140.75,Active
A00987,C04847,Current,960753.65,Active
A00988,C05624,Investment,570472.32,Closed
A00989,C00417,Current,324885.93,Active
A00990,C06337,Savings,563581.87,Active
A00991,C07260,Savings,301062.14,Active
A00992,C04690,Savings,559591.62,Active
A00993,C02629,Investment,313629.68,Active
A00994,C06013,Savings,809196.11,Active
A00995,C07425,Investment,773866.48,Active
A00996,C08203,Savings,775067.19,Active
A00997,C05134,Savings,873792.55,Active
A00998,C03031,Savings,300070.05,Inactive
A00999,C08052,Current,710822.01,Active
A01000,C00984,Savings,41319.83,Active
A01001,C02221,Current,631044.38,Active
A01002,C04294,Current,203278.71,Active
A01003,C08961,Savings,300885.33,Active
A01004,C05938,Investment,858384.80,Active
A01005,C01501,Savings,738088.86,Active
A01006,C04682,Savings,737047.83,Active
A01007,C03282,Current,234318.03,Active
A01008,C00362,Investment,251263.98,Active
A01009,C01451,Investment,901277.06,Active
A01010,C02700,Current,478717.01,Active
A01011,C09310,Savings,707694.65,Active
A01012,C07839,Investment,913185.06,Active
A01013,C03878,Savings,325592.57,Active
A01014,C01415,Investment,900144.35,Active
A01015,C01866,Savings,800116.29,Active
A01016,C03822,Current,801243.62,Active
A01017,C07750,Savings,202926.48,Active
A01018,C07085,Investment,176724.74,Active
A01019,C08960,Current,88097.05,Active
A01020,C04758,Savings,116858.56,Active
A01021,C00425,Savings,619626.57,Inactive
A01022,C03340,Investment,84499.42,Active
A01023,C01512,Current,592470.96,Active
A01024,C00564,Savings,618450.99,Closed
A01025,C00832,Investment,545490.69,Active
A01026,C01151,Investment,380466.30,Active
A01027,C05906,Savings,189067.65,Active
A01028,C01765,Investment,576138.96,Active
A01029,C08408,Savings,71033.53,Active
A01030,C05259,Current,964261.40,Active
A01031,C03390,Savings,442826.39,Active
A01032,C07063,Investment,399293.68,Active
A01033,C04922,Investment,880115.97,Closed
A01034,C07935,Savings,12333.84,Active
A01035,C08977,Investment,93149.47,Active
A01036,C08294,Current,291271.64,Active
A01037,C00495,Savings,239938.57,Active
A01038,C02604,Savings,763679.01,Closed
A01039,C04464,Current,592841.28,Active
A01040,C08079,Savings,256845.69,Active
A01041,C06404,Current,58973.35,Active
A01042,C07435,Current,751378.07,Active
A01043,C07525,Savings,226867.56,Active
A01044,C03424,Savings,394979.56,Active
A01045,C08151,Investment,504324.68,Active
A01046,C00899,Current,770772.67,Active
A01047,C07201,Savings,954152.25,Active
A01048,C09394,Investment,379736.58,Active
A01049,C00991,Current,399538.44,Active
A01050,C00224,Current,594214.17,Active
A01051,C09785,Current,397815.90,Active
A01052,C02244,Savings,218981.84,Active
A01053,C00480,Current,108986.86,Active
A01054,C08568,Savings,781569.55,Active
A01055,C01077,Current,656308.40,Active
A01056,C03243,Savings,183423.08,Active
A01057,C00502,Current,338307.59,Active
A01058,C08044,Current,286028.85,Active
A01059,C08621,Investment,193505.18,Inactive
A01060,C02804,Savings,468652.18,Active
A01061,C00086,Investment,493394.62,Active
A01062,C05326,Investment,838628.84,Active
A01063,C06125,Investment,945605.01,Active
A01064,C05834,Current,998937.22,Active
A01065,C01874,Investment,954860.54,Active
A01066,C03519,Current,519860.86,Active
A01067,C03854,Current,496113.43,Active
A01068,C03379,Investment,710724.24,Active
A01069,C09218,Investment,193316.02,Closed
A01070,C08715,Savings,33509.02,Active
A01071,C06738,Current,439536.75,Active
A01072,C06772,Current,898687.43,Active
A01073,C07058,Investment,480128.43,Active
A01074,C01610,Current,231657.39,Active
A01075,C02135,Savings,400924.41,Active
A01076,C05455,Current,890371.17,Active
A01077,C07878,Current,38279.07,Active
A01078,C08412,Current,5866.02,Active
A01079,C04414,Current,799453.82,Active
A01080,C02921,Investment,113627.10,Active
A01081,C03510,Investment,379865.39,Active
A01082,C06785,Investment,381827.95,Active
A01083,C06336,Savings,859887.91,Inactive
A01084,C01248,Savings,516880.63,Active
A01085,C00363,Current,342353.42,Active
A01086,C04418,Current,971376.22,Inactive
A01087,C02875,Investment,398838.30,Closed
A01088,C06223,Investment,753306.53,Inactive
A01089,C03793,Current,452624.95,Closed
A01090,C00448,Savings,290777.74,Active
A01091,C04468,Investment,686299.63,Active
A01092,C05538,Investment,354818.14,Active
A01093,C06947,Savings,9857.84,Closed
A01094,C01413,Savings,601372.70,Active
A01095,C02256,Savings,497046.49,Active
A01096,C03614,Investment,377030.85,Active
